Date,Open,High,Low,Close,Adj Close,Volume
3/26/2024,5228.85,5235.16,5203.42,5203.58,5203.58,2263813090
3/27/2024,5226.31,5249.26,5213.92,5248.49,5248.49,2286418193
3/28/2024,5248.03,5264.85,5245.82,5254.35,5254.35,2404021251
4/1/2024,5257.97,5263.95,5229.2,5243.77,5243.77,1976432105
4/2/2024,5204.29,5208.34,5184.05,5205.81,5205.81,2374146858
4/3/2024,5194.37,5228.75,5194.37,5211.49,5211.49,2287219066
4/4/2024,5244.05,5256.59,5146.06,5147.21,5147.21,2526870842
4/5/2024,5158.95,5222.18,5157.21,5204.34,5204.34,2189563251
4/8/2024,5211.37,5219.57,5197.35,5202.39,5202.39,2000910024
4/9/2024,5217.03,5224.81,5160.78,5209.91,5209.91,2035068912
4/10/2024,5167.88,5178.43,5138.7,5160.64,5160.64,2297703488
4/11/2024,5172.95,5211.78,5138.77,5199.06,5199.06,2225501129
4/12/2024,5171.51,5175.03,5107.94,5123.41,5123.41,2437575759
4/15/2024,5149.67,5168.43,5052.47,5061.82,5061.82,2319451668
4/16/2024,5064.59,5079.84,5039.83,5051.41,5051.41,2347349557
4/17/2024,5068.97,5077.96,5007.25,5022.21,5022.21,2295627862
4/18/2024,5031.52,5056.66,5001.89,5011.12,5011.12,2217368600
4/19/2024,5005.44,5019.02,4953.56,4967.23,4967.23,2735280288
4/22/2024,4987.33,5038.84,4969.4,5010.6,5010.6,2352808739
4/23/2024,5028.85,5076.12,5027.96,5070.55,5070.55,2346599683
4/24/2024,5084.86,5089.48,5047.02,5071.63,5071.63,2548618761
4/25/2024,5019.88,5057.75,4990.58,5048.42,5048.42,2714067024
4/26/2024,5084.65,5114.62,5073.14,5099.96,5099.96,2411681661
4/29/2024,5114.13,5123.49,5088.65,5116.17,5116.17,2358542839
4/30/2024,5103.78,5110.83,5035.31,5035.69,5035.69,2794500429
5/1/2024,5029.03,5096.12,5013.45,5018.39,5018.39,2897659203
5/2/2024,5049.32,5073.21,5011.05,5064.2,5064.2,2623809616
5/3/2024,5122.78,5139.12,5101.22,5127.79,5127.79,2454686447
5/6/2024,5142.42,5181,5142.42,5180.74,5180.74,2196280800
5/7/2024,5187.2,5200.23,5178.96,5187.7,5187.7,2293458854
5/8/2024,5168.98,5191.95,5165.86,5187.67,5187.67,2107757418
5/9/2024,5189.03,5215.3,5180.41,5214.08,5214.08,1975552229
5/10/2024,5225.49,5239.66,5209.68,5222.68,5222.68,1878510189
5/13/2024,5233.08,5237.26,5211.16,5221.42,5221.42,1961589631
5/14/2024,5221.1,5250.37,5217.98,5246.68,5246.68,2035819885
5/15/2024,5263.26,5311.76,5263.26,5308.15,5308.15,2316274995
5/16/2024,5310.07,5325.49,5296.19,5297.1,5297.1,2208658193
5/17/2024,5303.1,5305.45,5283.59,5303.27,5303.27,1970449920
5/20/2024,5305.35,5325.32,5302.4,5308.13,5308.13,1850085770
5/21/2024,5298.69,5324.32,5297.87,5321.41,5321.41,1989595940
5/22/2024,5319.28,5323.18,5286.01,5307.01,5307.01,2094854091
5/23/2024,5340.26,5341.88,5256.93,5267.84,5267.84,2298491779
5/24/2024,5281.45,5311.65,5278.39,5304.72,5304.72,1742668171
5/28/2024,5315.91,5315.91,5280.89,5306.04,5306.04,2121768716
5/29/2024,5278.73,5282.27,5262.7,5266.95,5266.95,2262811675
5/30/2024,5259.77,5260.21,5222.1,5235.48,5235.48,2347065836
5/31/2024,5243.21,5280.33,5191.68,5277.51,5277.51,3926771337
6/3/2024,5297.15,5302.11,5234.32,5283.4,5283.4,2312234085
6/4/2024,5278.24,5298.8,5257.63,5291.34,5291.34,2176202870
6/5/2024,5314.48,5354.16,5297.64,5354.03,5354.03,2173890233
6/6/2024,5357.8,5362.35,5335.36,5352.96,5352.96,2038598824
6/7/2024,5343.81,5375.08,5331.33,5346.99,5346.99,1873173209
6/10/2024,5341.22,5365.79,5331.52,5360.79,5360.79,2464401855
6/11/2024,5353,5375.95,5327.25,5375.32,5375.32,2345183455
6/12/2024,5409.13,5447.25,5409.13,5421.03,5421.03,2719670709
6/13/2024,5441.93,5441.93,5402.51,5433.74,5433.74,2422956962
6/14/2024,5424.08,5432.39,5403.75,5431.6,5431.6,2263451050
6/17/2024,5431.11,5488.5,5420.4,5473.23,5473.23,2441679412
6/18/2024,5476.15,5490.38,5471.32,5487.03,5487.03,2464316280
6/20/2024,5499.99,5505.53,5455.56,5473.17,5473.17,2911217741
6/21/2024,5466.77,5478.31,5452.03,5464.62,5464.62,5250419839
6/24/2024,5459.58,5490.66,5447.59,5447.87,5447.87,2784702853
